itemcode,catcode,category,subcat,ssubcat,company,mbrand,brand,sku,packtype,base_pack,multipack,flavor,color,wght,uom,hpkcnv,msu,launchdate,qty,mrp,status,factcode,activeitem,active,nepalcomm,flag,audittype,price_seg,filter_seg,DELYM
99765285,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,SHAMBHAVI FOOD & BEVERAGES-NEPAL,NIMUE,NIMUE NIMBU PANI,PET 250 ML,PET,250.000 ML, ,LEMON,,250.0,ML,0,0,202409.0,250.0,50.0,,,Y,ACTIVE,,0,2,,,
99765397,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,SHAMBHAVI FOOD & BEVERAGES-NEPAL,NIMUE,NIMUE NIMBU PANI,PET 500 ML,PET,500.000 ML, ,LEMON,,500.0,ML,0,0,202505.0,500.0,80.0,,,Y,ACTIVE,,0,2,,,
99765398,118,SOFT DRINKS-NP,SOFT DRINKS,CARBONATED,SHAMBHAVI FOOD & BEVERAGES-NEPAL,NIMUE,NIMUE NIMBU PANI,PET 2250 ML,PET,2250.000 ML, ,LEMON,,2250.0,ML,0,0,202505.0,2250.0,260.0,,,Y,ACTIVE,,0,2,,,
