PERIOD,AUDITTYPE,STORECODE,DLRCODE,ITEMCODE,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE
202403,2,127304073,22201020047,1710658906614,134,LIFE FOOD & BEVERAGE PVT.LTD,FIZZY LIFE NIMBOO,FIZZY LIFE NIMBOO,50,250ML,PET,,1710658906614-life food - beverage pvt-ltd-fizzy life nimboo#3.png
202403,2,122331327,31101020086,1710399394882,118,AGRO THAI FOODS PVT LTD-NEPAL,ICEEY CRAZY LEMONA,ICEEY CRAZY LEMON\1500ML\PET\RS:180\AGRO THAI FOOD PVT.LTD NEPAL,180,1500,PET,,1710399394882-agro thai foods pvt ltd-nepal-iceey crazy lemona#3.png
202403,2,122331327,31101020086,1710399498284,118,AGRO THAI FOODS PVT LTD-NEPAL,ICEEY CRAZY LEMONA,ICEEY CRAZY LEMON\500ML\PET\RS:80\AGRO THAI FOOD PVT.LTD NEPAL,80,500ML,PET,,1710399498284-agro thai foods pvt ltd-nepal-iceey crazy lemona#3.png
202403,2,126402383,21301020041,1710228345884,118,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI\400\ML,50,400ML,PET,New SKU,1710228345884-varun beverage -nepal-pepsi#3.png
202403,2,130217025,52303020002,1710304478387,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,"MOUNTAIN DEW ",MOUNTAIN DEW/2000ML/PBT,128,"2000ML ",PBT,,
202403,2,130605665,52303020011,1710304478387,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,"MOUNTAIN DEW ",MOUNTAIN DEW/2000ML/PBT,128,"2000ML ",PBT,,
202403,2,130528484,52303020012,1710304478387,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,"MOUNTAIN DEW ",MOUNTAIN DEW/2000ML/PBT,128,"2000ML ",PBT,,
202403,2,130258571,52303020007,1710304478387,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,"MOUNTAIN DEW ",MOUNTAIN DEW/2000ML/PBT,128,"2000ML ",PBT,,
202403,2,130626149,52303020010,1710304478387,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,"MOUNTAIN DEW ",MOUNTAIN DEW/2000ML/PBT,128,"2000ML ",PBT,,
202403,2,130215434,52303020009,1710304478387,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,"MOUNTAIN DEW ",MOUNTAIN DEW/2000ML/PBT,120,"2000ML ",PBT,,
202403,2,130379757,52303020005,1710304478387,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,"MOUNTAIN DEW ",MOUNTAIN DEW/2000ML/PBT,128,"2000ML ",PBT,,
202403,2,130483049,52303020004,1710304478387,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,"MOUNTAIN DEW ",MOUNTAIN DEW/2000ML/PBT,128,"2000ML ",PBT,Seasonal purchases,
202403,2,130215306,52303020003,1710304478387,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,"MOUNTAIN DEW ",MOUNTAIN DEW/2000ML/PBT,128,"2000ML ",PBT,,1710304478387-pepsi cola cmpny imprtd-imprtd-mountain dew #3.png
202403,2,112136408,12101020032,1709881139499,134,SHANTI JAL UDHYOG PVT LTD-NEPL,SHANTI JAL,SHANTI JAL PBT 500 ML,10,500 ML.,BPT,,1709881139499-shanti jal udhyog pvt ltd-nepl-shanti jal#3.png
202403,2,124865093,52202020009,1710054179346,134,P.G WATER INDUSTRIES-NEPAL,AQUA CARE,AQUA CARE/1000ML/PBT,25,"1000ML ",PBT,Any other reason,
202403,2,128296706,52202020003,1710054179346,134,P.G WATER INDUSTRIES-NEPAL,AQUA CARE,AQUA CARE/1000ML/PBT,25,"1000ML ",PBT,,
202403,2,128302927,52202020011,1710054179346,134,P.G WATER INDUSTRIES-NEPAL,AQUA CARE,AQUA CARE/1000ML/PBT,25,"1000ML ",PBT,Any other reason,1710054179346-p-g water industries-nepal-aqua care#3.png
202403,2,112167852,12101020001,1709722237489,134,S.A.N.S. BEVERAGE IND. PVT.LTD. NEPAL,KABELI,"KABELI PROCESSED DRINKING WATER ",20,1-LTR.,PBT,,1709722237489-s-a-n-s- beverage ind- pvt-ltd- nepal-kabeli#3.png
202403,3,3110103023,31101030364,1709710254462,105,GORKHA LAHARI PVT.LTD.- NEPAL,MAYALU,MAYALU FILTER\20 KS\HL\RS:100\GORKHA LAHARI PVT.LTD NEPAL,88,"20 ",CBP,New SKU,1709710254462-gorkha lahari pvt-ltd-- nepal-mayalu#3.png
202403,3,2110201345,21102030190,1709706918730,125,HARSH INFINITY FLAVOUR PVT LTD,MAHAK CHAINI,MAHAK CHAINI/PPH/9GM/RS50/HARSH INFINITY FLAVOUR PVT LTD,50,9 GM,PPH,,1709706918730-harsh infinity flavour pvt ltd-mahak chaini#3.png
